Country;Year;GDP_scale;esi_con;esi_ind;ggfl;gdptr;gdp;gdpv;r_sh;r_lo;pfce;gfcf;popt;fbgsd;NE;itv;fddv;ipv;cpv;utr;totmk;neer;hfce;pfce_new;yrg;oco;sspg;cgv;igv;ggdeficit;CPI;CC;IC;SMC;BC;rec_index;EPL;PMR;imf_dir_ut;imf_dir_at;imf_dir_at1;imf_dir_at2;imf_dir_at3;imf_dir_at4;imf_dir_at5;imf_ind_ut;imf_ind_at;imf_ind_at1;imf_ind_at2;imf_ind_at3;imf_ind_at4;imf_ind_at5;imf_tnyc_ut;imf_tnyc_at;imf_tnyc_at1;imf_tnyc_at2;imf_tnyc_at3;imf_tnyc_at4;imf_tnyc_at5;imf_toth_ut;imf_toth_at;imf_toth_at1;imf_toth_at2;imf_toth_at3;imf_toth_at4;imf_toth_at5;imf_con_ut;imf_con_at;imf_con_at1;imf_con_at2;imf_con_at3;imf_con_at4;imf_con_at5;imf_tra_ut;imf_tra_at;imf_tra_at1;imf_tra_at2;imf_tra_at3;imf_tra_at4;imf_tra_at5;imf_snyc_ut;imf_snyc_at;imf_snyc_at1;imf_snyc_at2;imf_snyc_at3;imf_snyc_at4;imf_snyc_at5;imf_soth_ut;imf_soth_at;imf_soth_at1;imf_soth_at2;imf_soth_at3;imf_soth_at4;imf_soth_at5;IMF_TAX_UT;IMF_TAX_ATT;IMF_TAX_ATT1;IMF_TAX_ATT2;IMF_TAX_ATT3;IMF_TAX_ATT4;IMF_TAX_ATT5;IMF_SPND_UT;IMF_SPND_ATT;IMF_SPND_ATT1;IMF_SPND_ATT2;IMF_SPND_ATT3;IMF_SPND_ATT4;IMF_SPND_ATT5;IMF_TAX_TOT;IMF_SPND_TOT;IMF_plan;IMF_DB;IMF_IB;IMF_CB;IMF_TRB;IMF_NYC;IMF_EB;IMF_TB;debti;debta;debt_new;sfa_a_value;netint;deficit;primary_def;dis;receipts;cap_transf_paid;gov_cons_fixedcap;captrans_gdp;govconscap_gdp;oecd_exp_resid;currentdisb;currentdisb_gdp;igaa;cgaa;cost of debt
AUS;2004;892,252;101,625;100,536;1,97356E+11;8,79913E+11;8,92252E+11;1,19816E+12;5,478;5,591;615,3864746;280,4875183;19933000;-18107727538;76185179281;2,69528E+11;1,12197E+12;2,39836E+11;6,54261E+11;5,395;4897,55;87,863;3,83765E+11;5,19596E+11;3,17861E+11;57709120144;75556000000;2,12446E+11;29692000000;1,748384985;84,12514484;0;0;0;0;0;1,1458335;1,971880951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,89;32,6;11,96413344;NA;0,282795294;-1,787714252;-2,070509547;33,92370713;35,71142138;3860170076;20066000000;0,432632269;2,248916225;-1,816283956;2,8912E+11;32,40341431;24485000000;1,55852E+11;2,137775464
AUS;2005;962,311;100,775;99,727;2,10181E+11;9,49097E+11;9,62311E+11;1,23701E+12;5,644;5,34;630,4403076;306,6048584;20177000;-13316236869;62718602433;2,939E+11;1,17429E+12;2,60987E+11;6,75291E+11;5,032;5959,54;89,966;4,01066E+11;5,4783E+11;3,44604E+11;63384765469;77229000000;2,18331E+11;32913000000;2,168217967;86,37022016;0;0;0;0;0;1,1458335;1,85795238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,89;30,6;10,89892869;NA;0,206711368;-2,221991389;-2,428702756;33,69245249;35,91444388;4580406913;21428000000;0,475979898;2,226722962;-1,750743064;3,06992E+11;31,90155247;28818000000;1,66382E+11;1,727758794
AUS;2006;1038,372;100,303;99,99;2,1544E+11;1,03108E+12;1,03837E+12;1,27026E+12;5,988;5,588;650,7382813;317,8076172;20451000;-8351071403;48946862396;3,07708E+11;1,22132E+12;2,74562E+11;7,00749E+11;4,782;7323,57;88,686;4,1371E+11;5,88984E+11;3,73727E+11;70724840618;77846000000;2,26316E+11;33146000000;2,487162597;89,42641947;0;0;0;0;0;1,1458335;1,851023807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,97;30,4;9,977206927;NA;0,050915909;-2,555420379;-2,606336288;33,55178753;36,10720791;5766991554;22821000000;0,555387814;2,197767274;-1,64237946;3,29336E+11;31,71660487;30663000000;1,80761E+11;0,467164346
AUS;2007;1132,499;101,404;100,475;2,30676E+11;1,11295E+12;1,1325E+12;1,32772E+12;6,668;5,995;694,295105;346,6338806;20828000;-17477711981;30956327971;3,36064E+11;1,29677E+12;3,00599E+11;7,4031E+11;4,377;8632,93;94,471;4,33471E+11;6,42195E+11;4,00603E+11;75450195798;85242000000;2,33338E+11;35465000000;1,854394573;91,51216686;0;0;0;0;0;1,0208335;1,746666664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,68;29,2;9,702338183;NA;-0,04554743;-1,966042449;-1,920495019;33,53689892;35,50294137;8193129916;23995000000;0,723455819;2,118765668;-1,395309849;3,55388E+11;31,38089901;33670000000;1,94702E+11;-0,456514836
AUS;2008;1235,765;98,769;99,025;2,6183E+11;1,22393E+12;1,23577E+12;1,36119E+12;6,973;5,818;701,9162598;371,9266968;21249000;-9477113353;13380082461;3,62119E+11;1,34781E+12;3,18822E+11;7,5456E+11;4,234;5226,75;92,603;4,53978E+11;6,76337E+11;4,17538E+11;80098706031;97907000000;2,43257E+11;43297000000;-0,431230857;95,49536501;1;0;1;0;1;1,0208335;1,602079363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,74;29,8;11,767562;NA;-0,149529294;0,293478533;0,443007827;34,19227441;33,89879587;7174884176;25789000000;0,580602637;2,086885452;-1,506282815;3,91427E+11;31,67484588;43283000000;2,13413E+11;-1,541167616
AUS;2009;1257,153;100,174;99,474;3,35425E+11;1,25997E+12;1,25715E+12;1,38325E+12;3,434;5,04;712,5205688;359,0123596;21692000;-5692210559;31167761047;3,56911E+11;1,35208E+12;3,10373E+11;7,60891E+11;5,561;7373,58;88,786;4,55372E+11;7,00163E+11;4,14963E+11;93311507796;1,0954E+11;2,47267E+11;46538000000;-4,092819251;97,23348783;0;0;0;0;1;1,0208335;1,600349205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,75;40;16,73764318;NA;0,130700675;4,030586342;3,899885667;37,12027509;33,08968874;11569432121;27255000000;0,920288312;2,167993872;-1,24770556;4,27757E+11;34,02582831;47261000000;2,24919E+11;1,110686094
AUS;2010;1357,848;101,168;100,202;4,0713E+11;1,36992E+12;1,35785E+12;1,41546E+12;4,683;5,366;731,3800049;364,6499939;22032000;13344588984;15054992567;3,72163E+11;1,40041E+12;3,14859E+11;7,85846E+11;5,211;7655,02;100;4,65736E+11;7,3936E+11;4,33053E+11;94282822937;1,02577E+11;2,55629E+11;57304000000;-4,694413513;100;0;0;0;0;1;1,2708335;1,583285715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,48;43,5;20,47236881;NA;0,394055128;4,618879057;4,224823929;36,59293317;31,97405411;15115949409;28044000000;1,113228389;2,0653269;-0,952098511;4,40985E+11;32,47676002;57164000000;2,44095E+11;2,354304747
AUS;2011;1454,732;99,857;100,03;4,95424E+11;1,47147E+12;1,45473E+12;1,45274E+12;4,848;4,88;749,5934448;376,6892395;22340000;19518739408;-7043781893;3,98394E+11;1,45979E+12;3,46304E+11;8,1011E+11;5,081;6736,58;107,232;4,83476E+11;7,8244E+11;4,65862E+11;98068794762;1,13131E+11;2,64728E+11;52090000000;-3,437952833;103,3038502;NA;NA;NA;NA;0;1,2708335;1,520174604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,20;45,9;24,07625695;NA;0,512313352;3,441689551;2,929376199;35,53354313;32,09185358;11659272571;29403000000;0,8014722;2,021197031;-1,219724831;4,68708E+11;32,21957564;51661000000;2,59154E+11;2,502462499
AUS;2012;1502,201;99,641;100,214;5,60679E+11;1,50869E+12;1,5022E+12;1,50612E+12;3,728;3,379;777,2788086;403,9295959;22724000;-16833321326;-15545000000;4,34055E+11;1,52167E+12;3,82114E+11;8,30345E+11;5,221;8091,67;109,349;4,95901E+11;8,20546E+11;5,00331E+11;1,0582E+11;1,19924E+11;2,70865E+11;51941000000;-2,641723711;105,1248699;NA;NA;NA;NA;1;1,2708335;1,510634922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,80;58,3;27,6694834;NA;0,485069453;3,023259054;2,5381896;35,91106153;32,88780247;11064165125;30854000000;0,736530273;2,053919549;-1,317389276;4,94839E+11;32,940921;51772000000;2,73205E+11;2,014721202
AUS;2013;1551,641;100,385;100,246;5,94402E+11;1,56835E+12;1,55164E+12;1,53693E+12;2,78;3,697;NA;NA;23131000;NA;8750216120;4,24369E+11;1,52818E+12;3,73667E+11;8,44348E+11;5,655;9708,38;104,419;5,03726E+11;8,55404E+11;5,28295E+11;1,11878E+11;1,24107E+11;2,73118E+11;50702000000;-1,426618657;107,7003122;NA;NA;NA;NA;0;1,2708335;1,501095239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,83;55,5;30,62548517;NA;0,595168639;2,044782225;1,449613586;35,4690952;33,42431297;5818986643;32474000000;0,375021454;2,092881021;-1,717859567;5,14303E+11;33,1457285;49744000000;2,80865E+11;2,150992955
AUS;2014;1599,301;99,495;100,29;6,7902E+11;1,61516E+12;1,5993E+12;1,5785E+12;2,678;3,657;NA;NA;23524000;NA;32162705175;4,15716E+11;1,54634E+12;3,62782E+11;8,65728E+11;6,068;10248,16;99,5;5,16968E+11;8,97592E+11;5,38937E+11;1,13284E+11;1,30072E+11;2,78635E+11;52934000000;-2,211341079;110,3798127;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34,32;58,9;34,07331715;NA;0,668940483;2,072843508;1,403903025;35,71761435;33,64477085;6804962700;34124000000;0,425496057;2,133682152;-1,708186095;5,31409E+11;33,22757305;51981000000;2,85516E+11;2,184260851
AUT;1978;897,715026;99,738;NA;NA;NA;65239495216;1,46047E+11;6,758;8,2;87,55664063;36,37086105;7562304;-318108173,8;-5917450422;37340189726;1,51965E+11;29121800421;82820514901;2,06;80,86;64,685;94426117848;36948890000;30375465040;5746532445;10982482936;31821342487;NA;-3,15731111;42,16579088;0;0;1;0;0;NA;5,495119038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,37;NA;31,97501113;NA;1,227648977;3,315746247;2,088097271;50,39764018;47,08189394;1217868915;1977069148;1,866766307;3,030478916;-1,163712609;28405758902;43,54073987;4114720010;11561950197;3,602962902
AUT;1979;984,7167713;99,926;NA;NA;NA;71562158626;1,53871E+11;5,868;7,95;91,39471436;38,92891312;7549424;-736703685,7;-5448875372;39515605812;1,5932E+11;31434313730;86751784720;2,076;89,67;65,821;98908274855;40030910000;32795131007;6120270691;11957878405;32986597918;NA;-2,909774225;43,7289163;0;0;1;0;0;NA;5,495119038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,24;NA;33,94272069;NA;1,319922657;3,006711745;1,686789089;49,34222801;46,33551626;1203892338;2161816117;1,682302995;3,020892827;-1,338589832;30790628231;43,02641064;4186909224;12586132630;4,127981851
AUT;1980;1057,671899;98,846;NA;NA;NA;76864014540;1,56535E+11;10,786;9,307;92,71006012;40,43203735;7549432;-1967467311;-6998366210;40828665961;1,63533E+11;33096603608;88937854724;1,853;86,06;67,93;1,01401E+11;43110210000;35945052707;6733699622;12757220435;33646636610;NA;-2,190733398;46,49494073;0;0;0;0;1;NA;5,495119038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,72102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12186;0;0;0;0;0;0;0,72102;0;0;0;0;0;0;0,12186;0,72102;1;0;0;0;1;0;1;0;33,97;NA;35,39698117;NA;1,386355427;2,222348109;0,835992682;49,49861069;47,27626258;1592295839;2445348098;2,071575169;3,181395238;-1,109820068;33158554202;43,13924325;4219594497;13527904758;4,084396886
AUT;1981;1127,083536;97,77;NA;NA;NA;81908354882;1,56309E+11;11,911;10,588;94,59502411;40,18836975;7568710;-1307489873;-8897423386;40805848104;1,65207E+11;33230812846;90072163152;2,526;84,54;67,516;1,02694E+11;47013760000;39472200190;7404982425;13962042918;34282597818;NA;-2,203174347;49,65978727;0;0;0;0;1;NA;5,495119038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,52946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,12511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,52946;0;0;0;0;0;0;1,12511;0;0;0;0;0;0;0,52946;1,12511;1;0;0;0;1;0;1;0;36,08;NA;37,26923791;NA;1,511122998;2,182866773;0,671743774;50,90474574;48,72187897;1909662006;2702675232;2,331461802;3,299633152;-0,96817135;36291239871;44,30712828;4376502063;14769688641;4,269073092
AUT;1982;1211,324609;98,053;NA;NA;NA;88030392418;1,59453E+11;9,192;9,906;97,05054474;36,97715759;7574139;594163805,7;-4807880642;37408833151;1,64261E+11;30360212187;91804338510;3,47;77,1;69,759;1,04669E+11;50854460000;41499894315;7991862699;15302161208;35394864599;NA;-3,826553263;52,36148554;0;0;0;0;0;NA;5,495119038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,88;NA;39,49349214;NA;1,889475367;3,672806358;1,783330991;51,32793818;47,65513182;1874488173;2900119539;2,129364782;3,294452586;-1,165087804;39673808634;45,06830828;4318797627;16211122634;5,069798776
AUT;1983;1290,655719;98,659;NA;NA;NA;93795609063;1,64194E+11;5,622;8,16;102,87854;36,97260666;7561910;449360291,9;-5560443666;37248006193;1,69754E+11;30268850066;96793216297;4,121;91,76;71,473;1,10357E+11;55657310000;43758068411;8563960694;16421276677;36044347908;NA;-4,727508407;54,1079405;0;0;1;0;0;NA;5,495119038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,97;NA;43,41247465;NA;1,885028894;4,630851993;2,7458231;51,78478615;47,15393416;2443078531;3019298516;2,604683264;3,219019041;-0,614335778;42435686975;45,24272234;4410139082;17272466290;4,773011429
AUT;1984;1355,234794;99,347;NA;NA;NA;98488753464;1,64278E+11;6,856;8,002;100,4615555;35,8359642;7561434;-355844079,1;-3448455712;37156696843;1,67726E+11;30205857911;94733841799;3,783;102,26;71,671;1,08009E+11;57464010000;47583182263;8674966012;17408860774;36269443847;NA;-3,083354321;57,17308151;0;0;1;0;0;NA;5,495119038;0,34866;0;0;0;0;0;0;1,14283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,63921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,49149;0;0;0;0;0;0;0,63921;0;0;0;0;0;0;1,49149;0,63921;1;0;1;0;0;0;0;1;42,35;NA;45,75518587;NA;2,236215382;3,025397836;0,789182455;51,85215839;48,82676056;2468496716;3133295190;2,50637421;3,181373588;-0,674999378;44447875156;45,12989919;4524883036;18178638180;5,151089404
AUT;1985;1430,256659;99,745;99,575;NA;NA;1,03941E+11;1,68383E+11;6,463;7,757;101,7796555;37,55067062;7564984;-351195805,2;-3962509711;39453582172;1,72345E+11;32432145613;96449356827;3,592;317,33;72,556;1,09965E+11;60049970000;51091080862;9332997581;18734124809;36780850783;NA;-3,224171735;58,99672784;0;0;0;0;0;2,03125;5,495119038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,36;NA;47,50562782;NA;2,303740623;3,088034397;0,784293774;52,76054514;49,67251074;2759704627;3252977031;2,655073363;3,12964387;-0,474570507;47643631918;45,83727433;4621139667;19382255955;5,034927907
AUT;1986;1506,350668;99,906;99,383;NA;NA;1,09471E+11;1,72258E+11;5,546;7,317;104,4405518;38,4968605;7569794;205650168,7;-3582497191;40197686197;1,7584E+11;32719638144;98564456456;3,094;291,34;76,325;1,12376E+11;62664330000;53479752971;10264549754;19852253385;37401886423;NA;-4,326590252;60,00021577;0;0;0;0;1;2,03125;5,495119038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,28;NA;51,66578998;NA;2,443772614;4,19523358;1,751460966;53,56973819;49,37450461;2652497279;3394589369;2,423018695;3,100909308;-0,677890614;50962103923;46,55316012;5086921111;20641552150;5,144174966
AUT;1987;1564,001565;99,558;99,229;NA;NA;1,1366E+11;1,74595E+11;4,542;6,926;106,1179733;40,1694603;7574585;-333007118,2;-5535863861;41954501986;1,80131E+11;34851635452;1,00948E+11;3,78;235,09;79,008;1,15093E+11;64625850000;55099080957;10621619875;21202230423;37428447433;NA;-4,960098525;60,8402188;0;0;1;0;1;2,03125;5,050476188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54,57;NA;55,18705063;NA;2,667089308;4,728394752;2,061305445;53,72429619;48,99590144;2581199572;3538227134;2,27097474;3,112980698;-0,842005958;53426287482;47,00517953;4829206791;21393488866;5,16219593
AUT;1988;1640,216275;100,701;100,544;NA;NA;1,19199E+11;1,8035E+11;4,782;6,659;108,3030319;42,58534241;7585317;-203949500,8;-5933540407;44916920836;1,86283E+11;37825357609;1,03378E+11;3,546;291,59;79,28;1,17865E+11;67147910000;58069071765;10918628617;21790916740;38080654164;NA;-3,680514347;62,01522302;0;0;1;0;0;2,03125;4,88690477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,88;NA;57,36489575;NA;2,59241692;3,596491839;1,004074919;52,82692752;49,23043568;2512214896;3373706508;2,10757759;2,830310513;-0,722732923;55070690662;46,20056735;4793640207;22150567081;4,697509452
AUT;1989;1754,491425;101,952;101,594;NA;NA;1,27504E+11;1,8736E+11;7,749;7,127;112,7346497;44,74029922;7619566;-239132479,6;-5351065239;46920639122;1,92711E+11;39565590821;1,07088E+11;3,137;629,23;79,322;1,22094E+11;71699220000;60714989686;11033691700;22685020775;38709714696;NA;-3,296872782;63,60522874;0;0;1;0;0;2,03125;4,737333335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,93;NA;56,33182002;NA;2,599729999;3,229031563;0,629301564;51,33657675;48,10754519;2322174935;3558621099;1,821258474;2,79099078;-0,969732306;57206964804;44,86684783;5134612667;23274642862;4,531917936
AUT;1990;1885,651543;102,008;101,414;NA;1,35521E+11;1,37036E+11;1,95502E+11;8,964;8,728;118,0131607;46,80263138;7677850;285869666,8;-5244188116;49497678928;2,00746E+11;41974126334;1,11623E+11;3,262;656,12;82,566;1,27264E+11;77534450000;65792215569;11673372227;24307268160;39526755638;NA;-2,727495801;65,6802362;0;0;0;0;0;2,03125;4,574571431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,20;NA;55,93166685;NA;2,73774553;2,691396078;-0,046349452;51,17247829;48,48108221;2706845338;3778037808;1,975285627;2,756974577;-0,78168895;60937937471;44,46867738;5353305439;24725306185;4,860033865
AUT;1991;2021,585119;101,262;99,957;NA;1,44423E+11;1,46914E+11;2,02231E+11;9,463;8,547;122,4103775;50,53501892;7754890;-1140395391;-7265488789;53615721551;2,09496E+11;45647698531;1,14966E+11;3,5;592,67;82,731;1,31076E+11;83116560000;71480681649;13421869021;26046945548;40714323821;NA;-3,158075158;67,87024408;0;0;1;0;0;2,03125;4,574571431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,40;NA;56,13412422;NA;2,930931449;3,14142883;0,210497381;52,29240488;49,15097605;3076287123;4013588099;2,093932791;2,73192436;-0,637991569;66500785663;45,26501271;5816727077;26776275946;5,240200433
AUT;1992;2135,712766;100,381;99,01;NA;1,53566E+11;1,55208E+11;2,06464E+11;9,46;8,139;126,6113129;50,44246292;7840709;-1618943525;-8294776815;53689145765;2,14759E+11;45595445828;1,18966E+11;3,633;530,13;84,76;1,35636E+11;89387640000;77966284819;14086227928;28170758030;41953980819;NA;-2,164605999;70,60525391;0;0;1;0;1;2,03125;4,521000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,37;NA;56,02766409;NA;2,920558619;2,262568347;-0,657990272;53,00768165;50,7451133;3171481121;4253552425;2,04337083;2,740544438;-0,697173609;71337353576;45,96233173;6158299267;28805323610;5,202822097
AUT;1993;2206,157515;99,597;97,924;NA;1,61757E+11;1,60328E+11;2,07552E+11;7,023;6,705;125,8778839;49,20983505;7905632;-436490284,7;-8149372018;53032028224;2,15702E+11;44519296903;1,19092E+11;4,263;727,42;87,59;1,3578E+11;92142430000;81420701203;15524127951;31250024652;43564705577;NA;-4,69369631;73,16526312;0;0;0;0;0;2,03125;4,378142859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,90;NA;60,62877795;NA;3,083982479;4,753483184;1,669500705;56,03353574;51,28005256;3360708416;4501408937;2,096149332;2,807629871;-0,711480539;78137013846;48,73581076;6739672110;31059767898;5,504392391
